Column1,place_name,id_review,caption,relative_date,emotion,subject,rating,username,url_user,url_source
83497,阿地牛排館A-Di Steakhouse,ChZDSUhNMG9nS0VJQ0FnSURjcDVLd1l3EAE,東西超級無敵難吃，環境也很髒亂，沙拉也非常不新鮮餐包也是非常難吃，牛排全部都是脛，肉質十分不新鮮，點了牛排感覺在吃叉燒  所以推薦各位不要來這邊吃,1 年前,負面,食物,1,。。,https://www.google.com/maps/contrib/113283927914785675746/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=18237307412558804924
12595,保安路米糕,ChZDSUhNMG9nS0VJQ0FnSURJd2VUT09REAE,米糕的糯米沒有入味顯得味道單調，光靠肉鬆跟小黃瓜提味；滷丸口感軟爛不彈,2 年前,負面,食物,3,。。,https://www.google.com/maps/contrib/117882784034548871971/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=17639707612973388449
16954,八寶彬圓仔惠,ChdDSUhNMG9nS0VJQ0FnSUNBemRXNjh3RRAB,糖水也完全不會膩口！,4 年前,正面,食物,5,。。,https://www.google.com/maps/contrib/117882784034548871971/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=6395193438007342432
16953,八寶彬圓仔惠,ChdDSUhNMG9nS0VJQ0FnSUNBemRXNjh3RRAB,我們吃過覺得圓仔真的讓人驚艷！,4 年前,正面,食物,5,。。,https://www.google.com/maps/contrib/117882784034548871971/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=6395193438007342432
54014,甜在心咖啡館,ChZDSUhNMG9nS0VJQ0FnSUNRMWUtY0ZBEAE,放鬆的氣氛  是我享受悠閒早上茶的秘巷,3 年前,,環境,5,。蘇飛,https://www.google.com/maps/contrib/101244348173122604080/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3912110627948167947
71503,西羅殿牛肉湯,ChZDSUhNMG9nS0VJQ0FnSURneHZfQktnEAE,非常好吃～,5 年前,正面,食物,5,/ L,https://www.google.com/maps/contrib/101065654762842225830/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8387396375659946375
49782,泉成點心店,ChZDSUhNMG9nS0VJQ0FnSURneHJfOVZREAE,炸魚很嫩,5 年前,正面,食物,5,/ L,https://www.google.com/maps/contrib/101065654762842225830/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16753377685690227957
61610,義豐冬瓜茶,ChZDSUhNMG9nS0VJQ0FnSURncHRqTUhREAE,好喝，不會太甜膩。,5 年前,正面,食物,5,/ L,https://www.google.com/maps/contrib/101065654762842225830/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
83790,阿地牛排館A-Di Steakhouse,ChZDSUhNMG9nS0VJQ0FnSUNhM2VhVUpnEAE,品質真的很好 好吃！,4 個月前,正面,食物,5,// AN,https://www.google.com/maps/contrib/112545027759157939515/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=18237307412558804924
83789,阿地牛排館A-Di Steakhouse,ChZDSUhNMG9nS0VJQ0FnSUNhM2VhVUpnEAE,吃了好幾年，東西雖 有點小貴，,4 個月前,,價格,5,// AN,https://www.google.com/maps/contrib/112545027759157939515/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=18237307412558804924
18181,再發號百年肉粽,ChdDSUhNMG9nS0VJQ0FnSUNzX0otcW9RRRAB,肉粽好吃。,1 年前,正面,食物,4,??? wu,https://www.google.com/maps/contrib/109852546959584432871/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16221108663322875580
18181,再發號百年肉粽,ChdDSUhNMG9nS0VJQ0FnSUNzX0otcW9RRRAB,就是比較貴。,1 年前,負面,價格,4,??? wu,https://www.google.com/maps/contrib/109852546959584432871/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16221108663322875580
25376,圓環牛肉湯,ChdDSUhNMG9nS0VJQ0FnSUMwbjZLd213RRAB,整體品項份量都不大，高麗菜尤其量少；,2 年前,負面,食物,4,[Chris] Chu-Yeh Lee,https://www.google.com/maps/contrib/105797955556176916105/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=827307068707262989
25377,圓環牛肉湯,ChdDSUhNMG9nS0VJQ0FnSUMwbjZLd213RRAB,湯頭不錯，肉質跟厚度有水準，不想吃太飽的話可以來,2 年前,正面,食物,4,[Chris] Chu-Yeh Lee,https://www.google.com/maps/contrib/105797955556176916105/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=827307068707262989
79720,金得春捲,ChdDSUhNMG9nS0VJQ0FnSUN3eUlIazlRRRAB,無糖口味，讓大蒜香氣更明顯，菜清脆不會爛，非常好吃！,3 年前,正面,食物,5,]ean Huang,https://www.google.com/maps/contrib/107306926717226400516/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1357540348893996520
13737,修安扁擔豆花 Xiu'an Douhua,ChdDSUhNMG9nS0VJQ0FnSURjaUtYLThnRRAB,豆花綿密，很好吃~,1 年前,正面,食物,4,_ Hsueh,https://www.google.com/maps/contrib/113002346363914980285/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14370769965288900932
14215,修安扁擔豆花 Xiu'an Douhua,ChdDSUhNMG9nS0VJQ0FnSURjaUtYLThnRRAB,整體而言是不錯的 糖水偏少，不夠的話可以請店員幫忙加~,1 年前,中立,食物,4,_ Hsueh,https://www.google.com/maps/contrib/113002346363914980285/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14370769965288900932
14214,修安扁擔豆花 Xiu'an Douhua,ChdDSUhNMG9nS0VJQ0FnSURjaUtYLThnRRAB,價格這樣看起來好像有點貴...,1 年前,,價格,4,_ Hsueh,https://www.google.com/maps/contrib/113002346363914980285/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14370769965288900932
10596,保哥黑輪,ChZDSUhNMG9nS0VJQ0FnSURDd012Q0lnEAE,好幾年來　口味始終如一,1 年前,正面,食物,4,_ Hua,https://www.google.com/maps/contrib/102964640596653325373/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3365612770392452255
78877,金得春捲,ChZDSUhNMG9nS0VJQ0FnSURHeXZfLU9nEAE,外皮太厚，內餡很乾味如嚼蠟，肥肉超多塊，評價這麼高真的大失所望.......,1 個月前,負面,食物,1,_ inori,https://www.google.com/maps/contrib/110514418080169231590/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1357540348893996520
65325,莊子土豆仁湯,ChdDSUhNMG9nS0VJQ0FnSURHcW9EMDVBRRAB,花生綿密、湯圓很軟、抹茶蒟蒻抹度夠，整體不會太甜，好吃 ,1 個月前,正面,食物,5,_ inori,https://www.google.com/maps/contrib/110514418080169231590/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3179863068037388557
73449,赤崁棺材板,ChdDSUhNMG9nS0VJQ0FnSUM4cUo2S3dnRRAB,吃太多容易膩口 2.鱔魚意麵較為普通 3.特製快餐的花枝排不錯吃 咖哩醬汁較為平凡~,1 年前,負面,食物,3,_ REX,https://www.google.com/maps/contrib/101429908241836637591/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
72932,赤崁棺材板,ChdDSUhNMG9nS0VJQ0FnSUM4cUo2S3dnRRAB,1.棺材板不錯吃~,1 年前,正面,食物,3,_ REX,https://www.google.com/maps/contrib/101429908241836637591/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
70827,西羅殿牛肉湯,ChdDSUhNMG9nS0VJQ0FnSURTOG9hMnhRRRAB,牛肉湯(小)$110 附肉燥飯一碗 炒青菜(高麗菜)$50  湯頭順口，可自己加薑絲、米酒，青菜也炒得好吃，保有脆度。,1 年前,正面,食物,4,_ WEN,https://www.google.com/maps/contrib/117222437259434724810/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8387396375659946375
71329,西羅殿牛肉湯,ChdDSUhNMG9nS0VJQ0FnSURTOG9hMnhRRRAB,如果吃辣一定要吃店家的特製辣椒醬（店家送餐時會詢問），增添口感層次！,1 年前,正面,食物,4,_ WEN,https://www.google.com/maps/contrib/117222437259434724810/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8387396375659946375
16314,八寶彬圓仔惠,ChZDSUhNMG9nS0VJQ0FnSUNLaHZYWUh3EAE,50元5種配料，實在是很划算 ,9 個月前,,價格,5,_ yang,https://www.google.com/maps/contrib/115644164683696074321/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=6395193438007342432
7006,上海華都小吃,ChdDSUhNMG9nS0VJQ0FnSUNtakppVDlBRRAB,這種店很實在非常不推薦 排骨麵的湯感覺也是統一肉燥麵的油包 總之非常失望。,1 週前,負面,食物,1,__ odie,https://www.google.com/maps/contrib/109978883943928551158/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9456196147209512510
7005,上海華都小吃,ChdDSUhNMG9nS0VJQ0FnSUNtakppVDlBRRAB,吃個麵還可以吃到蟲…跟店員講也沒誠意要處理。,1 週前,負面,食物,1,__ odie,https://www.google.com/maps/contrib/109978883943928551158/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9456196147209512510
64410,莉莉水果店,ChZDSUhNMG9nS0VJQ0FnSUNBNWQ2TmRnEAE,超濃超香的芒果牛奶$70,3 年前,正面,食物,4,_G Anthony Hsu,https://www.google.com/maps/contrib/100704815010105169482/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11220780884503943427
93535,雙全紅茶,ChZDSUhNMG9nS0VJQ0FnSUNBNWFHaUlBEAE,只賣紅茶選擇冷溫熱和糖量，沒大小杯$25，個人覺得全糖不甜可試試,3 年前,中立,食物,4,_G Anthony Hsu,https://www.google.com/maps/contrib/100704815010105169482/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12559714995992790193
86917,阿松割包,ChZDSUhNMG9nS0VJQ0FnSUNBNVlIWEx3EAE,口味清淡，冰著一個晚上後吃也沒問題,3 年前,正面,食物,4,_G Anthony Hsu,https://www.google.com/maps/contrib/100704815010105169482/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16224467504112149689
82451,阿卿杏仁茶,ChdDSUhNMG9nS0VJQ0FnSURRN3BhdnlnRRAB,濃醇香的杏仁茶,3 年前,正面,食物,4,【Patrick 】,https://www.google.com/maps/contrib/117984633859092628514/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1984915811519197151
75274,連得堂煎餅,ChZDSUhNMG9nS0VJQ0FnSURnd082a2JREAE,每人每日限購兩包，焦焦香香的煎餅。,4 年前,正面,食物,4,꧂ TOFU꧁,https://www.google.com/maps/contrib/109817915895090751216/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11005477751414286542
72155,赤崁棺材板,ChZDSUhNMG9nS0VJQ0FnSURzd09Uek9REAE,我以為台南都是美食 直到我走進這家店 第一次在台南吃到讓人失望的 cp值很低 太貴了,1 年前,,價格,2,·阿鄭,https://www.google.com/maps/contrib/107816397756932636542/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
76941,邱家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSUQ0N2NmdFhBEAE,好吃，推薦大家來品嚐。,2 年前,正面,食物,5,0 0,https://www.google.com/maps/contrib/115820009555484584579/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
73532,赤崁糖原糖概念館,ChdDSUhNMG9nS0VJQ0FnSUNzcHZPRjFBRRAB,純天然的糖，飲料很好喝,1 年前,正面,食物,5,0 0,https://www.google.com/maps/contrib/118113806469916885367/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11902902068231864997
79615,金得春捲,ChZDSUhNMG9nS0VJQ0FnSUNJb1otNERBEAE,不好吃。,3 年前,負面,食物,2,0 0 (‪dannnasama1989‬),https://www.google.com/maps/contrib/105433159972873494191/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1357540348893996520
68993,葉家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSURDdzZLV2FREAE,爽口健康型～,1 年前,正面,食物,5,00,https://www.google.com/maps/contrib/115692923227176784801/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9590103266872809101
68992,葉家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSURDdzZLV2FREAE,料多實在 小卷及湯頭都非常鮮美 比邱家口味清淡一些些～,1 年前,正面,食物,5,00,https://www.google.com/maps/contrib/115692923227176784801/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9590103266872809101
48489,永記虱目魚丸,ChZDSUhNMG9nS0VJQ0FnSUNhdnR2M1lREAE,超推薦一定要吃看看 ！～,4 個月前,正面,食物,5,000 Lee,https://www.google.com/maps/contrib/101528869849152190428/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=4554147371860831669
48149,永記虱目魚丸,ChZDSUhNMG9nS0VJQ0FnSUNhdnR2M1lREAE,真的非常好吃！,4 個月前,正面,食物,5,000 Lee,https://www.google.com/maps/contrib/101528869849152190428/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=4554147371860831669
48488,永記虱目魚丸,ChZDSUhNMG9nS0VJQ0FnSUNhdnR2M1lREAE,已經回購第二次了 魚丸非常Q很鮮甜～,4 個月前,正面,食物,5,000 Lee,https://www.google.com/maps/contrib/101528869849152190428/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=4554147371860831669
53600,牛肉の場牛肉湯,ChZDSUhNMG9nS0VJQ0FnSURVd29QSURREAE,超好吃,2 年前,正面,食物,5,00大師,https://www.google.com/maps/contrib/101818691958123833516/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=564241710574152891
53600,牛肉の場牛肉湯,ChZDSUhNMG9nS0VJQ0FnSURVd29QSURREAE,又平價,2 年前,正面,價格,5,00大師,https://www.google.com/maps/contrib/101818691958123833516/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=564241710574152891
71937,赤崁棺材板,ChZDSUhNMG9nS0VJQ0FnSUM4MHRHdGV3EAE,以棺材板來說不值這個價偏貴，一片70 而且有蠻重的油耗味，衛生又不好，都直接用手拿吐司，沒有帶任何手套或先洗手，店員餐具也是直接丟桌上，擦桌子的抹布都不知道乾不乾淨，真的不行，唯一還可以的就是醬料,1 年前,負面,環境,1,0204 ori,https://www.google.com/maps/contrib/100309121082902243205/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
51386,泰成水果店,ChdDSUhNMG9nS0VJQ0FnSUNVMzZ2UWhnRRAB,沒有排隊，店家外面不太好停車。,2 年前,,地點,4,02劉美君,https://www.google.com/maps/contrib/116678545062387016009/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8483142696291736422
51385,泰成水果店,ChdDSUhNMG9nS0VJQ0FnSUNVMzZ2UWhnRRAB,一份220元上面有兩種冰淇淋搭配基底一種冰沙，我點的是火龍果、奇異果及檸檬冰沙基底，口感偏酸，下面是實在的哈密瓜，平日去人多,2 年前,中立,食物,4,02劉美君,https://www.google.com/maps/contrib/116678545062387016009/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8483142696291736422
17834,再發號百年肉粽,ChdDSUhNMG9nS0VJQ0FnSUNvNWJiejZBRRAB,蠻特殊的肉粽，來台南可以順道來吃,3 年前,中立,食物,5,032,https://www.google.com/maps/contrib/101587235485038601118/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16221108663322875580
2021,Bark露天茶飲酒吧 台南海安店,ChdDSUhNMG9nS0VJQ0FnSURHcm82TjBnRRAB,消費CP值超高 店員也都超親切 下次來台南一定還會來～,1 個月前,,服務,5,0330walker,https://www.google.com/maps/contrib/102763862453936068377/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12166400846712568382
63171,老鄧牛肉麵,ChdDSUhNMG9nS0VJQ0FnSURBdUxiT3lnRRAB,"真心不推薦,原本沒想去吃",3 年前,負面,其他,1,036 ZEROES,https://www.google.com/maps/contrib/112587686680375830674/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9779804409540351008
63172,老鄧牛肉麵,ChdDSUhNMG9nS0VJQ0FnSURBdUxiT3lnRRAB,"因為父親說想吃吃看就一家四口去吃,點了四碗牛肉麵600元湯超鹹的肉軟歸軟",3 年前,負面,食物,1,036 ZEROES,https://www.google.com/maps/contrib/112587686680375830674/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9779804409540351008
63173,老鄧牛肉麵,ChdDSUhNMG9nS0VJQ0FnSURBdUxiT3lnRRAB,"吃起來口感不佳咬起來很乾,最誇張的是滷味沒寫價錢隨便夾一夾竟比麵還貴了100元,份量還很少!",3 年前,負面,價格,1,036 ZEROES,https://www.google.com/maps/contrib/112587686680375830674/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9779804409540351008
50897,泰成水果店,ChdDSUhNMG9nS0VJQ0FnSUMwaTVLWjlBRRAB,冰品價錢220 有多種口味可以選-主要是分酸甜、甜、酸，三大類 我選的是酸酸甜甜的芒果跟葡萄底下是百香果  超好吃～,2 年前,正面,食物,4,03郭權慧,https://www.google.com/maps/contrib/107221339998724632930/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8483142696291736422
50898,泰成水果店,ChdDSUhNMG9nS0VJQ0FnSUMwaTVLWjlBRRAB,另外還有點一顆 布丁20元，口味就普普～,2 年前,中立,食物,4,03郭權慧,https://www.google.com/maps/contrib/107221339998724632930/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8483142696291736422
50364,泰成水果店,ChZDSUhNMG9nS0VJQ0FnSUR5dkxmS0p3EAE,一堆位置，不開放，門口等超久，貴到靠北又慢。,10 個月前,負面,服務,1,04范翼,https://www.google.com/maps/contrib/115140210052714423530/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8483142696291736422
51572,泰成水果店,ChdDSUhNMG9nS0VJQ0FnSURhdzhyd3NRRRAB,這個應該不用再介紹了吧 來台南一定要吃一次的水果冰  真的超好吃 甜到蛀牙的哈密瓜  配上裡面酸酸的百香果冰沙 而上面一球一球的是芒果跟葡萄 酸酸甜甜超級好吃  ,4 個月前,正面,食物,5,050林芷嫣,https://www.google.com/maps/contrib/114722932847262637834/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8483142696291736422
51573,泰成水果店,ChdDSUhNMG9nS0VJQ0FnSURhdzhyd3NRRRAB,我去台南還是會想再吃    哈密瓜水果冰 （百香果冰沙+葡萄+芒果）$220 週一～,4 個月前,正面,食物,5,050林芷嫣,https://www.google.com/maps/contrib/114722932847262637834/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8483142696291736422
51572,泰成水果店,ChdDSUhNMG9nS0VJQ0FnSURhdzhyd3NRRRAB,缺點就是貴了點,4 個月前,負面,價格,5,050林芷嫣,https://www.google.com/maps/contrib/114722932847262637834/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8483142696291736422
56402,福生小食店,ChdDSUhNMG9nS0VJQ0FnSUNLazREQjJBRRAB,好吃沒話講,8 個月前,正面,食物,5,057lin,https://www.google.com/maps/contrib/105895716150250159965/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2356601144562403947
73792,轉角餐廳 Corner Steak House,ChZDSUhNMG9nS0VJQ0FnSUQ4eDZMZFB3EAE,好吃,1 年前,正面,食物,5,05黃建智,https://www.google.com/maps/contrib/105609614153865705647/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16710121115918595409
73792,轉角餐廳 Corner Steak House,ChZDSUhNMG9nS0VJQ0FnSUQ4eDZMZFB3EAE,氣氛佳,1 年前,正面,環境,5,05黃建智,https://www.google.com/maps/contrib/105609614153865705647/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16710121115918595409
2727,The Sober Foodie 食上主義餐酒館,ChZDSUhNMG9nS0VJQ0FnSURNNTl5aVlBEAE,店員可以幫忙提供想嘗試的口味 也很親切,1 年前,正面,服務,5,0618qma,https://www.google.com/maps/contrib/105609614153865705647/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16710121115918595409
2727,The Sober Foodie 食上主義餐酒館,ChZDSUhNMG9nS0VJQ0FnSURNNTl5aVlBEAE,餐點好吃 調酒種類很多  ,1 年前,正面,食物,5,0618qma,https://www.google.com/maps/contrib/115036632886875375291/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=46958090805535498
