Column1,place_name,id_review,caption,relative_date,emotion,subject,rating,username,url_user,url_source
59374,窄門咖啡館,ChdDSUhNMG9nS0VJQ0FnSUNLc18zODFRRRAB,環境感覺很髒，一進來就過敏（有空要打掃！,8 個月前,,環境,1,Alice Hsu,https://www.google.com/maps/contrib/104011630243616627417/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=581900569953332083
33080,庫肯花園餐廳,ChdDSUhNMG9nS0VJQ0FnSUNjejgtTTFRRRAB,整體用餐環境和氣氛都還不錯。,1 年前,,環境,4,Allen Chuang,https://www.google.com/maps/contrib/100933174741322777451/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10712809662783419876
72385,赤崁棺材板,ChZDSUhNMG9nS0VJQ0FnSURjX0xQZ0lBEAE,皮蠻脆的，是少數棺材板好吃的。,1 年前,,環境,4,Allen Hsu,https://www.google.com/maps/contrib/117691009072847451334/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
30951,尚品咖啡-台南南門店,ChdDSUhNMG9nS0VJQ0FnSUNZb19fTXlRRRAB,"環境還蠻不錯的, C'afe很好喝。",2 年前,,環境,3,allen Huang,https://www.google.com/maps/contrib/104247712984203291463/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2068260190616320510
85280,阿憨鹹粥,ChdDSUhNMG9nS0VJQ0FnSURjMEp1ZThRRRAB,環境不佳、太貴 服務人員手指會碰到湯 湯裡有螞蟻 …,1 年前,,環境,1,Anastasia,https://www.google.com/maps/contrib/114330308368968443618/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=18403622981394011257
78166,鄭記土魠魚羹,ChZDSUhNMG9nS0VJQ0FnSURhMG92V0ZBEAE, 環境髒亂,4 個月前,,環境,1,Anastasia,https://www.google.com/maps/contrib/114330308368968443618/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3383344369602946332
97473,鴨母寮市場炭火麵,ChZDSUhNMG9nS0VJQ0FnSUNRNXZyakh3EAE,媒體過度宣傳，其實不知道在火什麼，環境又極差,3 年前,,環境,1,Andrew,https://www.google.com/maps/contrib/114660496446671016448/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=15226712923579014777
78461,鄭記土魠魚羹,ChdDSUhNMG9nS0VJQ0FnSUNvNHVEVG9BRRAB,非常噁心，碗隨便洗，衛生環境極差！,2 年前,,環境,1,Andy Sun,https://www.google.com/maps/contrib/105596573171095190028/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3383344369602946332
85755,阿憨鹹粥,ChdDSUhNMG9nS0VJQ0FnSUNzcHYzT3NBRRAB,1.環境不佳、髒亂。,1 年前,,環境,1,ANITA HSING,https://www.google.com/maps/contrib/100770830956491650365/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=18403622981394011257
59934,窄門咖啡館,ChZDSUhNMG9nS0VJQ0FnSURLOU9QWUJ3EAE,環境整潔可以再加強，一進來皮膚就覺得很癢 ,8 個月前,,環境,1,Ann Wu,https://www.google.com/maps/contrib/113693217919949430270/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=581900569953332083
47221,永樂燒肉飯,ChdDSUhNMG9nS0VJQ0FnSURZbU5EVHJnRRAB,用餐空間狹小擁擠，大大降低食慾及品嘗食物的心情~,2 年前,,環境,1,aqualion wu,https://www.google.com/maps/contrib/102508382427386405020/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12870522972202398919
19906,古都碗粿 東門總店,ChdDSUhNMG9nS0VJQ0FnSURTeXM2YTRRRRAB,廚房、廁所. 環境衛生有待加強,1 年前,,環境,1,BO KUO,https://www.google.com/maps/contrib/107019693115733893988/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9340173790570036819
73186,赤崁棺材板,ChZDSUhNMG9nS0VJQ0FnSURrMDgtTUF3EAE,是衛生不改進的話真的是會慢慢被淘汰的...上菜的時候刀叉直接丟在很髒的餐桌上胃口頓時就沒了，又看到蟑螂在廚房爬來爬去..,2 年前,,環境,1,Brian Yang,https://www.google.com/maps/contrib/105735824534643427603/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
20050,古都碗粿 東門總店,ChZDSUhNMG9nS0VJQ0FnSURBcnVmZlh3EAE,環境衛生有待加強,4 年前,,環境,1,CHENG HONG LIU,https://www.google.com/maps/contrib/113864231761615338506/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9340173790570036819
78203,鄭記土魠魚羹,ChZDSUhNMG9nS0VJQ0FnSURndDlxYkFREAE,環境髒亂，有蟑螂到處跑,4 年前,,環境,1,ChengKai Ke,https://www.google.com/maps/contrib/115150105051662439691/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3383344369602946332
78437,鄭記土魠魚羹,ChdDSUhNMG9nS0VJQ0FnSURjcE1XbDdBRRAB,很難吃，環境髒亂，親眼看到用手撥魚塊，噁心死了 很小碗！,1 年前,,環境,1,Ching,https://www.google.com/maps/contrib/112363997326341491495/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3383344369602946332
59935,窄門咖啡館,ChZDSUhNMG9nS0VJQ0FnSUNLbHVLWEdnEAE,環境是真的很有特色 怎麼拍怎麼美,8 個月前,,環境,1,chin-yun Ho,https://www.google.com/maps/contrib/110857324736452217285/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=581900569953332083
36643,感性魯味,ChZDSUhNMG9nS0VJQ0FnSUNtcWVuM2NBEAE,路邊座位空氣差不衛生，多數客人都在抽煙喝酒，整體用餐環境不敢恭維。,1 天前,,環境,1,Chris,https://www.google.com/maps/contrib/111884305777094754206/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11087441934800256013
89563,阿輝炒鱔魚,ChdDSUhNMG9nS0VJQ0FnSUN5Nk1lQjNBRRAB,鱔魚有藥水味 店員不耐煩、咳嗽沒帶口罩 用餐環境差 有老鼠亂竄,11 個月前,,環境,1,chung lin,https://www.google.com/maps/contrib/107680377132728699531/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
7944,上海華都小吃,ChdDSUhNMG9nS0VJQ0FnSUNBaEpDQnB3RRAB,是用餐環境不舒適，點餐人員臉很臭一副我欠他錢一樣，餐具還有食物殘渣沒洗乾淨、熱茶沒了也沒有捕、店內也很壅擠，用餐環境整體就像學生餐廳... 這是一間不會想去第二次的店！,3 年前,,環境,1,cm c,https://www.google.com/maps/contrib/109007071827746762895/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9456196147209512510
72972,赤崁棺材板,ChZDSUhNMG9nS0VJQ0FnSUQ2azhqNWZnEAE,變難吃了，環境很髒，不擦桌子，餐具也亂丟,2 個月前,,環境,1,Cory Li,https://www.google.com/maps/contrib/108714539343575476720/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
44336,水缸豆花,ChdDSUhNMG9nS0VJQ0FnSURZMzUycF9BRRAB,店家對環境也有責任，內用（在路邊吃）應該要使用非一次性餐具。,2 年前,,環境,1,Eei Chang,https://www.google.com/maps/contrib/116525880285515265615/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13675430630978203300
83530,阿地牛排館A-Di Steakhouse,ChdDSUhNMG9nS0VJQ0FnSURjM091aHV3RRAB,小蟑螂爬到我褲子上，衛生環境....,1 年前,,環境,1,Es Huang,https://www.google.com/maps/contrib/110871220333728799023/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=18237307412558804924
34467,康樂街牛肉湯,ChZDSUhNMG9nS0VJQ0FnSUNTNEpHc2NREAE,環境差（餵蚊子。,1 年前,,環境,1,GUAN ZHI He,https://www.google.com/maps/contrib/104568493346401779867/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10042803244159790580
35433,康樂街牛肉湯,ChZDSUhNMG9nS0VJQ0FnSUNTNEpHc2NREAE,是把自己當高檔環境的低消讓人不敢恭維。,1 年前,,環境,1,GUAN ZHI He,https://www.google.com/maps/contrib/104568493346401779867/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10042803244159790580
601,3皇3家文化店,ChZDSUhNMG9nS0VJQ0FnSUNjdDRLclpBEAE,吃完鍋燒後，腸胃不舒服,1 年前,,環境,1,Guann yi Yah,https://www.google.com/maps/contrib/106665497837830540868/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=7837696819973573173
78162,鄭記土魠魚羹,ChdDSUhNMG9nS0VJQ0FnSUN5dFBEZ3VBRRAB,份量不多，用餐環境需要改善，很難想像竟然從民國25年開到現在😓,11 個月前,,環境,1,Hsiaoju Chien,https://www.google.com/maps/contrib/112729475102953556973/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3383344369602946332
78057,邱家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSUQ4bmFfWFhBEAE,有不少空位，櫃檯只有二位人員明顯不足，店內無冷氣用餐環境不優腥味重，夏天去吃實在不適合。！,1 年前,,環境,1,Hsieh Jessie,https://www.google.com/maps/contrib/110799451301638285091/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
58853,窄門咖啡館,ChZDSUhNMG9nS0VJQ0FnSUNtbEktR0Z3EAE,廁所環境太簡漏。,2 週前,,環境,1,I-Lun Tseng,https://www.google.com/maps/contrib/106875313040925453557/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=581900569953332083
97583,鴨母寮市場炭火麵,ChZDSUhNMG9nS0VJQ0FnSUNpMHJmVGFBEAE,環境非常差0分，我以為我在印度。,1 年前,,環境,1,J,https://www.google.com/maps/contrib/104032441562101335157/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=15226712923579014777
78164,鄭記土魠魚羹,ChdDSUhNMG9nS0VJQ0FnSURTaGFtT2tRRRAB,用餐環境和廚房都超噁 羹湯有微微臭酸味 絕不再去 （居然在台南踩雷 嗚嗚嗚）,1 年前,,環境,1,Jason Chen,https://www.google.com/maps/contrib/111107380970119672312/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3383344369602946332
77707,邱家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSUNLdjdyS1BnEAE,用餐環境惡劣，用餐時鼻子聞到陣陣海產臭水位置，米粉要Q不Q要爛不爛，勉強小卷還算清甜，,8 個月前,,環境,1,Jean Lin,https://www.google.com/maps/contrib/106978260953371133400/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
78435,鄭記土魠魚羹,ChZDSUhNMG9nS0VJQ0FnSUM4cUwtdGZBEAE,環境髒亂座位擁擠！,1 年前,,環境,1,Jerry Chen,https://www.google.com/maps/contrib/109283998650379024757/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3383344369602946332
19054,勝利早點,ChZDSUhNMG9nS0VJQ0FnSUNtbXF1dVZ3EAE,等超久，環境超髒,1 週前,,環境,1,Jhan Angel,https://www.google.com/maps/contrib/112350594258868506744/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13920114651500073137
97839,鴨母寮市場炭火麵,ChdDSUhNMG9nS0VJQ0FnSURrX0lQNDB3RRAB,去的時候就有環境不好的心理準備.,2 年前,,環境,1,JHIH AN LIN,https://www.google.com/maps/contrib/106277422950087734298/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=15226712923579014777
78173,鄭記土魠魚羹,ChZDSUhNMG9nS0VJQ0FnSURDMllPcFp3EAE,50塊的肉羹份量少味道普通，環境髒亂熱，連一般小吃店該有的衛生紙也沒有提供,1 年前,,環境,1,Jo-Yun Wang,https://www.google.com/maps/contrib/115830776202572415445/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3383344369602946332
97462,鴨母寮市場炭火麵,ChdDSUhNMG9nS0VJQ0FnSUNZeS1QZWtnRRAB,環境很髒亂很恐怖 麵很油 也不知道他在紅什麼 朋友推薦來這真的讓我很傻眼,2 年前,,環境,1,Jr Cheng Jung,https://www.google.com/maps/contrib/107536622829564406870/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=15226712923579014777
59023,窄門咖啡館,ChdDSUhNMG9nS0VJQ0FnSUR5NmZIUF9RRRAB,環境髒髒的，服務態度也不好，破壞了對台南的印象。,9 個月前,,環境,1,Katie CCL,https://www.google.com/maps/contrib/104338920336302817343/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=581900569953332083
97485,鴨母寮市場炭火麵,ChdDSUhNMG9nS0VJQ0FnSURnc01hVnhnRRAB,環境差，湯太油,3 年前,,環境,1,k-h Chen,https://www.google.com/maps/contrib/107413317852722489705/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=15226712923579014777
79574,金得春捲,ChdDSUhNMG9nS0VJQ0FnSURneG9QV2lBRRAB,附近環境髒亂，是小強的溫床， 從生下來到現在，第一次看過這麼多的蟑螂滿地爬，附近幾條街都是這樣。,3 年前,,環境,1,Lawless,https://www.google.com/maps/contrib/101455371689708016246/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1357540348893996520
97175,香港朱記茶水灘 - 崇學店,ChdDSUhNMG9nS0VJQ0FnSUM2LUtQRmtRRRAB,"是五樓頂樓的排煙機真的越來越吵、賣得越多""住在後面社區住戶”一直在忍受排煙管的吵雜聲響已多年、請求老闆用點良心把煙管改裝到崇學路吧、請將心比心♥️、我們只要良好的空氣品質以及安寧的住家環境。",6 天前,,環境,1,Leonard Lee,https://www.google.com/maps/contrib/114871960623271456737/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1766072135761235152
23146,台南蔡虱目魚專賣店,ChdDSUhNMG9nS0VJQ0FnSUQ0ajZyVjN3RRAB,"環境實在有夠骯髒的， 一進門要找個乾淨的座位都沒有 至少有8桌以上沒收拾 還得要自己清  送菜收拾洗碗似乎是""同一個人"" 可想而知碗盤衛生....",2 年前,,環境,1,Li Undze,https://www.google.com/maps/contrib/104085808030301257828/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2928269917123627414
97731,鴨母寮市場炭火麵,ChdDSUhNMG9nS0VJQ0FnSURBaUozQjVBRRAB,東西普通而已，環境也真的不佳，第二代年輕老闆態度真的很差，我看他對客人講話口氣態度都不佳，態度講直白點就是高傲！,4 年前,,環境,1,LU LU,https://www.google.com/maps/contrib/116047951044893407646/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=15226712923579014777
97506,鴨母寮市場炭火麵,ChZDSUhNMG9nS0VJQ0FnSUNnN0xDWkVREAE,味道普通，環境不優,3 年前,,環境,1,Lun Go,https://www.google.com/maps/contrib/114221552437223006416/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=15226712923579014777
20144,古都碗粿 東門總店,ChdDSUhNMG9nS0VJQ0FnSUR3bktueDdBRRAB,今天帶了一個新朋友要去嚐鮮，很可惜的是，用餐經驗實在糟糕...米飯的口感讓我們覺得像吃剛從冰箱拿出來的一樣，又乾又硬，還有用餐環境不論是桌上、還是地上髒亂的真的讓人感到非常不舒服，我想之後要去會三思。,8 個月前,,環境,1,M,https://www.google.com/maps/contrib/106591365560396496872/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9340173790570036819
1457,Bark露天茶飲酒吧 台南海安店,ChdDSUhNMG9nS0VJQ0FnSUN5N19lSm9nRRAB,讚讚讚 喜歡這路邊喝酒的感覺,10 個月前,,環境,5,佑佑歐,https://www.google.com/maps/contrib/106963392549806010279/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12166400846712568382
36531,感性魯味,ChdDSUhNMG9nS0VJQ0FnSUQ2b29iUXdBRRAB,感性滷味，是個很有特色的滷味攤，來到台南都特地會到這裡來，街上路邊的桌椅擺滿了人行道，是在地攤位的特色，感性滷味的攤位生意非常好，因此佔了兩三家店面的人行道，整條街炭烤店家非常多，這家感性滷味，越晚越熱鬧，生意超級得好，滷味的菜色也蠻多的，醬汁佐料自由選擇，滷味的湯汁味道還不錯，很適合北部人的口味，服務人員的態度也不錯，感覺上來這裡吃滷味的人，應該是喜歡這裡的氛圍， 加上一大杯冰啤酒配滷味，在炎熱的夏天很消暑。,3 個月前,,環境,5,張娜,https://www.google.com/maps/contrib/115156665968909717378/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11087441934800256013
72969,赤崁棺材板,ChZDSUhNMG9nS0VJQ0FnSUQ2ay1UZUFREAE,變難吃了，環境很髒，不擦桌子，餐具也亂丟,2 個月前,,環境,1,黑黑,https://www.google.com/maps/contrib/100000325470806891931/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
54014,甜在心咖啡館,ChZDSUhNMG9nS0VJQ0FnSUNRMWUtY0ZBEAE,放鬆的氣氛  是我享受悠閒早上茶的秘巷,3 年前,,環境,5,。蘇飛,https://www.google.com/maps/contrib/101244348173122604080/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3912110627948167947
7025,上海華都小吃,ChdDSUhNMG9nS0VJQ0FnSUNDc3BMYl93RRAB,只是要併桌、沒提供衛生紙算是小缺點。,1 年前,,環境,4,10,https://www.google.com/maps/contrib/101564305701591569681/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9456196147209512510
28209,密密一鍋,ChZDSUhNMG9nS0VJQ0FnSUQwMFllSVlREAE,室內座位寬敞，用餐起來不覺壓迫，用餐環境非常乾淨，地板踩起來不會黏黏的，非常注重環境的整潔，送餐速度很快，此店也適合一人用餐，,2 年前,,環境,5,10095 wz,https://www.google.com/maps/contrib/106076364174914526872/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=17626407725738455795
10022,伊莉的店 慶中街店,ChdDSUhNMG9nS0VJQ0FnSUNzb01yNl9nRRAB,有溫馨家庭式感覺。,1 年前,,環境,5,Agnès,https://www.google.com/maps/contrib/118110806882683566903/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1626581892569739763
39773,松仔腳燒烤海產,ChZDSUhNMG9nS0VJQ0FnSUNBa29EdFRREAE,在廟口吃氣氛還不錯,3 年前,,環境,3,Agnes Chen,https://www.google.com/maps/contrib/116379207953754918558/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1079582180413353932
60081,窄門咖啡館,ChZDSUhNMG9nS0VJQ0FnSURZN1kyMmFnEAE,是裝潢和氣氛很好。,2 年前,,環境,3,Aimee Cheng,https://www.google.com/maps/contrib/112113087384128921706/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=581900569953332083
41714,段純貞-台南小西門店,ChdDSUhNMG9nS0VJQ0FnSUNtX282M2lRRRAB,味道還可以，只是店內整體顯得冷清，味道也一起顯得冷淡...，自助醬料酸菜區從頭到尾都是空的....,5 天前,,環境,3,AKA跳跳喵,https://www.google.com/maps/contrib/108832130161476653502/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11596185374629707918
73581,赤崁糖原糖概念館,ChZDSUhNMG9nS0VJQ0FnSUM0aWNXVlhnEAE,看了就一點都不會想進去的店，沒啥台南道地特色！,2 年前,,環境,1,Aki,https://www.google.com/maps/contrib/117125810325773009278/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11902902068231864997
312,22河粉,ChdDSUhNMG9nS0VJQ0FnSUN3Nl9IaG5nRRAB,用餐氣氛佳!,3 年前,,環境,3,Alan Lei,https://www.google.com/maps/contrib/116385340353521504142/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11887614441990070890
65766,莊子土豆仁湯,ChdDSUhNMG9nS0VJQ0FnSURJcTl6UTlRRRAB,都是排隊的人。,2 年前,,環境,3,alba Kang,https://www.google.com/maps/contrib/107019323282545822307/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3179863068037388557
6338,上海好味道小籠湯包,ChZDSUhNMG9nS0VJQ0FnSUNNejR1SkNREAE,影響觀感，環境也是普普通通，眼不見為淨。,2 年前,,環境,3,A03潘建舟,https://www.google.com/maps/contrib/101532606276262217006/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14677416712723879598
6335,上海好味道小籠湯包,ChZDSUhNMG9nS0VJQ0FnSUNNejR1SkNREAE,店面很大座位多,2 年前,,環境,3,A03潘建舟,https://www.google.com/maps/contrib/101532606276262217006/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14677416712723879598
1276,Bark露天茶飲酒吧 台南海安店,ChZDSUhNMG9nS0VJQ0FnSUR5bGFiYWFREAE,是一個很棒的放鬆地點，大家多來  很划算的,9 個月前,,環境,5,A060J512,https://www.google.com/maps/contrib/112109912571185253470/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12166400846712568382
36518,感性魯味,ChZDSUhNMG9nS0VJQ0FnSURBeGNqalNBEAE,適合小聚會的好去處,4 年前,,環境,5,Alan Good,https://www.google.com/maps/contrib/105996320338865521135/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11087441934800256013
36886,感性魯味,ChdDSUhNMG9nS0VJQ0FnSURTX2V1YzVnRRAB,傍晚去的時候人潮不少看起來很忙碌，,11 個月前,,環境,5,3 Y,https://www.google.com/maps/contrib/100315531467838171584/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11087441934800256013
69993,藝術轉角 東東蔬食鍋,ChZDSUhNMG9nS0VJQ0FnSUNJbW9HYmRREAE,新鮮天然食材，用餐環境，！,3 年前,,環境,5,3W6629蔡菩,https://www.google.com/maps/contrib/112608338173369990330/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1477101883426371465
69994,藝術轉角 東東蔬食鍋,ChZDSUhNMG9nS0VJQ0FnSUNJbW9HYmRREAE,佳很適合家族同事聚會的好地方！,3 年前,,環境,5,3W6629蔡菩,https://www.google.com/maps/contrib/112608338173369990330/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1477101883426371465
32687,庫肯花園餐廳,ChdDSUhNMG9nS0VJQ0FnSUR5bHRUZTdBRRAB,料理美味，環境還滿舒適,9 個月前,,環境,4,6 Nana,https://www.google.com/maps/contrib/108440378938624860155/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10712809662783419876
73626,轉角餐廳 Corner Steak House,ChdDSUhNMG9nS0VJQ0FnSUNtaXN5aDd3RRAB,氛圍不錯，餐點可以加強一下更好,1 週前,,環境,4,610 qaz,https://www.google.com/maps/contrib/114698622220864047223/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16710121115918595409
10189,伊莉的店 慶中街店,ChdDSUhNMG9nS0VJQ0FnSUNzN3VLaGpRRRAB,是空間溫馨 哈哈笑容易影響到其他客人的用餐品質,1 年前,,環境,5,7011 Essie,https://www.google.com/maps/contrib/105250560755856841614/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1626581892569739763
24216,品蓬咖啡,ChdDSUhNMG9nS0VJQ0FnSUN5dGZlVnRBRRAB,自在輕鬆歇腳好地方,10 個月前,,環境,5,911旺心,https://www.google.com/maps/contrib/104750312873913321132/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=7153735050651251055
36480,感性魯味,ChZDSUhNMG9nS0VJQ0FnSURDX3Zqb1BREAE,露天吃東西,1 年前,,環境,4,99lin,https://www.google.com/maps/contrib/106172788124738898786/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11087441934800256013
11464,保哥黑輪,ChZDSUhNMG9nS0VJQ0FnSUNvMDQya0dBEAE,印象中很普通 座位擁擠 今天第二次光顧（台南同事也是強力推薦）裝潢變了 比較舒適,2 年前,,環境,3,Aaron,https://www.google.com/maps/contrib/107825798075841930506/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3365612770392452255
66113,莊子土豆仁湯,ChZDSUhNMG9nS0VJQ0FnSUNJazhPLUJREAE,剛剛去買好吃的土豆湯，發現門面變漂亮，,3 年前,,環境,3,Aaron Li,https://www.google.com/maps/contrib/114082544022290997244/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3179863068037388557
80793,銀座日式料理,ChZDSUhNMG9nS0VJQ0FnSUNBdmRXVUNnEAE,去過好幾次，適合宴客或家族聚餐，有大型宴會廳，也有小型包廂。,6 年前,,環境,3,Aaron Shu,https://www.google.com/maps/contrib/117065394799417249659/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13741527321531372261
